commodityCode,countryCode,weeklyExports,accumulatedExports,outstandingSales,grossNewSales,currentMYNetSales,currentMYTotalCommitment,nextMYOutstandingSales,nextMYNetSales,unitId,weekEndingDate,Year
1404,5490,1756,21241,63213,3960,2639,84454,0,0,2,2025-09-11T00:00:00,2025
1404,5520,55055,288271,673381,78049,76970,961652,19047,19047,2,2025-09-11T00:00:00,2025
1404,5570,1399,13480,140900,22007,22007,154380,22000,0,2,2025-09-11T00:00:00,2025
1404,5590,0,0,0,0,0,0,0,0,2,2025-09-11T00:00:00,2025
1404,5600,4867,16353,173725,3875,3693,190078,0,0,2,2025-09-11T00:00:00,2025
1404,5650,0,0,0,0,0,0,0,0,2,2025-09-11T00:00:00,2025
1404,5700,0,0,69461,4409,4409,69461,0,0,2,2025-09-11T00:00:00,2025
1404,5800,348,16045,38791,1074,1070,54836,0,0,2,2025-09-11T00:00:00,2025
1404,5820,0,0,0,0,0,0,0,0,2,2025-09-11T00:00:00,2025
1404,5830,90,6276,2511,0,0,8787,0,0,2,2025-09-11T00:00:00,2025
1404,5880,1065,6010,39400,1232,1229,45410,9064,0,2,2025-09-11T00:00:00,2025
1404,7140,0,0,0,0,0,0,0,0,2,2025-09-11T00:00:00,2025
1404,7210,0,0,0,0,0,0,0,0,2,2025-09-11T00:00:00,2025
1404,7290,2198,3068,7480,0,0,10548,0,0,2,2025-09-11T00:00:00,2025
1404,7740,0,0,0,0,0,0,0,0,2,2025-09-11T00:00:00,2025
1404,7770,1166,1166,0,22,22,1166,0,0,2,2025-09-11T00:00:00,2025
1404,2,0,0,0,0,0,0,0,0,2,2025-09-11T00:00:00,2025
1404,2010,8542,65559,353888,265,264,419447,65360,0,2,2025-09-18T00:00:00,2025
1404,2050,523,19214,142047,0,0,161261,40040,0,2,2025-09-18T00:00:00,2025
1404,2110,4218,19773,165942,0,-4,185715,49632,0,2,2025-09-18T00:00:00,2025
1404,2150,4135,41262,201773,0,0,243035,31046,0,2,2025-09-18T00:00:00,2025
1404,2190,264,8074,46565,0,0,54639,0,0,2,2025-09-18T00:00:00,2025
1404,2230,1924,9367,20940,0,-13,30307,0,0,2,2025-09-18T00:00:00,2025
1404,3010,0,1320,0,0,0,1320,0,0,2,2025-09-18T00:00:00,2025
1404,3070,0,259,1764,0,0,2023,0,0,2,2025-09-18T00:00:00,2025
1404,3310,0,3980,5301,0,0,9281,0,0,2,2025-09-18T00:00:00,2025
1404,3330,0,17351,43730,265,-87,61081,0,0,2,2025-09-18T00:00:00,2025
1404,4230,0,264,0,0,0,264,0,0,2,2025-09-18T00:00:00,2025
1404,4280,0,0,0,0,0,0,0,0,2,2025-09-18T00:00:00,2025
1404,4410,0,0,0,0,0,0,0,0,2,2025-09-18T00:00:00,2025
1404,4710,0,0,0,0,0,0,0,0,2,2025-09-18T00:00:00,2025
1404,4750,0,720,7959,4400,4400,8679,0,0,2,2025-09-18T00:00:00,2025
1404,4890,8506,67737,243630,18665,22314,311367,0,0,2,2025-09-18T00:00:00,2025
1404,5200,0,0,0,0,0,0,0,0,2,2025-09-18T00:00:00,2025
1404,5330,21004,67392,126753,27266,27266,194145,0,0,2,2025-09-18T00:00:00,2025
1404,5350,8343,91668,380783,0,-3655,472451,0,0,2,2025-09-18T00:00:00,2025
1404,5380,20638,76138,226769,15427,15427,302907,0,0,2,2025-09-18T00:00:00,2025
1404,5490,2283,23524,61358,428,428,84882,0,0,2,2025-09-18T00:00:00,2025
1404,5520,41717,329988,645137,13951,13473,975125,19047,0,2,2025-09-18T00:00:00,2025
1404,5570,0,13480,140900,0,0,154380,22000,0,2,2025-09-18T00:00:00,2025
1404,5590,0,0,0,0,0,0,0,0,2,2025-09-18T00:00:00,2025
1404,5600,4127,20480,172238,2464,2640,192718,0,0,2,2025-09-18T00:00:00,2025
1404,5650,0,0,0,0,0,0,0,0,2,2025-09-18T00:00:00,2025
1404,5660,0,0,0,0,0,0,0,0,2,2025-09-18T00:00:00,2025
1404,5700,7085,7085,62454,78,78,69539,0,0,2,2025-09-18T00:00:00,2025
1404,5800,2409,18454,36382,0,0,54836,0,0,2,2025-09-18T00:00:00,2025
1404,5820,0,0,0,0,0,0,0,0,2,2025-09-18T00:00:00,2025
1404,5830,713,6989,4131,2333,2333,11120,0,0,2,2025-09-18T00:00:00,2025
1404,5880,792,6802,39838,1494,1230,46640,9064,0,2,2025-09-18T00:00:00,2025
1404,7140,0,0,0,0,0,0,0,0,2,2025-09-18T00:00:00,2025
1404,7210,0,0,0,0,0,0,0,0,2,2025-09-18T00:00:00,2025
1404,7290,0,3068,7480,0,0,10548,0,0,2,2025-09-18T00:00:00,2025
1404,7740,0,0,0,0,0,0,0,0,2,2025-09-18T00:00:00,2025
1404,7770,0,1166,0,0,0,1166,0,0,2,2025-09-18T00:00:00,2025
1404,2,0,0,0,0,0,0,0,0,2,2025-09-18T00:00:00,2025
1404,2010,14274,79833,339790,176,176,419623,65360,0,2,2025-09-25T00:00:00,2025
1404,2050,4283,23497,138028,264,264,161525,40040,0,2,2025-09-25T00:00:00,2025
1404,2110,2902,22675,162992,0,-48,185667,49632,0,2,2025-09-25T00:00:00,2025
